#                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name              accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------    -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
k141_9098_6          -          pazy_proteins_cluster_41 -            5.2e-15   57.1   0.6   2.9e-06   28.4   0.1   2.4   2   1   1   3   3   2   2 # 3685 # 4485 # 1 # ID=4492_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.675
k141_2070_72         -          pazy_proteins_cluster_41 -            6.4e-15   56.9   1.5   3.8e-10   41.2   0.8   2.1   2   0   0   2   2   2   2 # 80333 # 81670 # -1 # ID=4185_72;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.604
k141_9883_53         -          pazy_proteins_cluster_41 -            6.8e-15   56.8   0.4   8.1e-14   53.2   0.4   2.0   1   1   0   1   1   1   1 # 56770 # 57807 # 1 # ID=720_53;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.687
k141_4326_100        -          pazy_proteins_cluster_41 -              1e-14   56.2   0.5   3.5e-12   47.8   0.5   2.2   1   1   0   1   1   1   1 # 97612 # 98784 # 1 # ID=775_100;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.693
k141_838_22          -          pazy_proteins_cluster_41 -              1e-14   56.2   2.8     1e-12   49.6   0.5   2.1   2   0   0   2   2   2   1 # 20663 # 21535 # 1 # ID=4602_22;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.698
k141_3173_81         -          pazy_proteins_cluster_41 -            2.3e-14   55.0   1.6   1.1e-13   52.8   1.6   1.9   1   1   0   1   1   1   1 # 73682 # 75301 # 1 # ID=1717_81;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.690
k141_3053_144        -          pazy_proteins_cluster_41 -            3.3e-14   54.5   1.4   3.9e-14   54.3   0.5   1.6   2   0   0   2   2   1   1 # 166573 # 168546 # -1 # ID=986_144;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.664
k141_3092_38         -          pazy_proteins_cluster_41 -            4.8e-14   54.0   0.0   2.2e-13   51.8   0.0   1.7   1   1   0   1   1   1   1 # 45743 # 46570 # 1 # ID=1175_38;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.659
k141_6295_180        -          pazy_proteins_cluster_41 -            5.9e-14   53.7   0.1   4.5e-13   50.8   0.1   1.9   1   1   0   1   1   1   1 # 189209 # 190471 # 1 # ID=3888_180;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.581
k141_11222_230       -          pazy_proteins_cluster_41 -              7e-14   53.4   0.8   1.2e-13   52.7   0.8   1.3   1   1   0   1   1   1   1 # 250362 # 251189 # 1 # ID=7838_230;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.703
k141_1554_7          -          pazy_proteins_cluster_41 -            9.5e-14   53.0   0.2   1.9e-11   45.4   0.2   2.0   1   1   0   1   1   1   1 # 10943 # 11755 # -1 # ID=1041_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.649
k141_9899_118        -          pazy_proteins_cluster_41 -            2.6e-13   51.6   1.7   3.2e-06   28.3   0.3   2.1   2   0   0   2   2   2   2 # 142632 # 143501 # 1 # ID=786_118;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.667
k141_10567_37        -          pazy_proteins_cluster_41 -            3.6e-13   51.1   0.4   1.8e-11   45.5   0.4   2.6   1   1   0   1   1   1   1 # 50180 # 51226 # -1 # ID=3898_37;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.649
k141_7209_300        -          pazy_proteins_cluster_41 -            4.2e-13   50.9   5.6   1.1e-11   46.2   5.6   2.1   1   1   0   1   1   1   1 # 344258 # 345064 # -1 # ID=1254_300;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.729
k141_3736_59         -          pazy_proteins_cluster_41 -            1.3e-12   49.2   1.4   1.8e-12   48.8   1.4   1.1   1   0   0   1   1   1   1 # 60882 # 61691 # 1 # ID=4956_59;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.702
k141_1991_83         -          pazy_proteins_cluster_41 -            1.5e-12   49.0   0.0   5.4e-12   47.2   0.0   1.7   1   1   0   1   1   1   1 # 85252 # 86100 # 1 # ID=3312_83;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.470
k141_2303_7          -          pazy_proteins_cluster_41 -            1.7e-12   48.9   5.6   2.4e-12   48.4   5.6   1.2   1   0   0   1   1   1   1 # 5508 # 6431 # -1 # ID=5625_7;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.687
k141_8195_5          -          pazy_proteins_cluster_41 -            2.4e-12   48.4   2.9   2.4e-05   25.4   0.8   2.0   1   1   0   2   2   2   2 # 3702 # 4478 # 1 # ID=7442_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.676
k141_1261_1          -          pazy_proteins_cluster_41 -            2.5e-12   48.3   0.1   6.1e-05   24.1   0.0   2.1   1   1   1   2   2   2   2 # 3 # 878 # 1 # ID=6291_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.705
k141_6295_1182       -          pazy_proteins_cluster_41 -            4.5e-12   47.5   0.0   1.7e-09   39.0   0.0   2.0   2   0   0   2   2   2   1 # 1235001 # 1235801 # -1 # ID=3888_1182;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.552
k141_4926_4          -          pazy_proteins_cluster_41 -            5.1e-12   47.3   0.8   6.9e-09   37.0   0.2   2.1   2   0   0   2   2   2   2 # 2599 # 3393 # 1 # ID=3524_4;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.728
k141_10193_2         -          pazy_proteins_cluster_41 -            5.9e-12   47.1   2.2   2.7e-10   41.6   2.2   2.0   1   1   0   1   1   1   1 # 72 # 860 # -1 # ID=2250_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.707
k141_4415_5          -          pazy_proteins_cluster_41 -            6.5e-12   47.0   5.1   4.6e-08   34.3   1.7   2.2   2   0   0   2   2   2   2 # 3985 # 4803 # -1 # ID=1284_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.690
k141_11201_476       -          pazy_proteins_cluster_41 -            6.5e-12   47.0   0.1   2.2e-10   42.0   0.1   2.0   1   1   0   1   1   1   1 # 520403 # 521182 # -1 # ID=7827_476;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.660
k141_8766_223        -          pazy_proteins_cluster_41 -              1e-11   46.3   0.4   2.6e-10   41.7   0.4   2.0   1   1   0   1   1   1   1 # 243843 # 244772 # -1 # ID=2772_223;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.519
k141_4278_51         -          pazy_proteins_cluster_41 -            1.2e-11   46.1   0.2   8.8e-10   40.0   0.2   2.0   1   1   0   1   1   1   1 # 56889 # 57740 # 1 # ID=482_51;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.650
k141_7435_679        -          pazy_proteins_cluster_41 -            1.6e-11   45.7   0.0   1.4e-09   39.3   0.0   2.0   1   1   0   1   1   1   1 # 716258 # 717073 # -1 # ID=2884_679;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.468
k141_3173_15         -          pazy_proteins_cluster_41 -            1.8e-11   45.5  10.4   2.7e-11   44.9  10.4   1.2   1   0   0   1   1   1   1 # 12445 # 13230 # 1 # ID=1717_15;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.761
k141_5923_35         -          pazy_proteins_cluster_41 -            1.9e-11   45.4   0.3   1.1e-08   36.3   0.2   2.1   2   0   0   2   2   2   1 # 40024 # 41031 # 1 # ID=1310_35;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.680
k141_3307_330        -          pazy_proteins_cluster_41 -            2.3e-11   45.1   0.2   4.1e-10   41.1   0.2   2.0   1   1   0   1   1   1   1 # 373871 # 374593 # -1 # ID=2895_330;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.591
k141_2647_319        -          pazy_proteins_cluster_41 -            2.4e-11   45.1   0.1   3.6e-06   28.1   0.1   2.1   2   0   0   2   2   2   2 # 338373 # 339164 # -1 # ID=7151_319;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.553
k141_8669_59         -          pazy_proteins_cluster_41 -            2.6e-11   45.0   0.6     5e-09   37.5   0.6   2.1   1   1   0   1   1   1   1 # 63143 # 63964 # 1 # ID=1896_59;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.614
k141_10855_3         -          pazy_proteins_cluster_41 -            2.9e-11   44.8   0.4   5.2e-05   24.3   0.0   2.4   1   1   2   3   3   3   2 # 1516 # 2202 # -1 # ID=6016_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.699
k141_8766_244        -          pazy_proteins_cluster_41 -            3.1e-11   44.7   0.3   8.4e-07   30.2   0.0   2.0   2   0   0   2   2   2   2 # 268312 # 269130 # -1 # ID=2772_244;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.556
k141_7377_60         -          pazy_proteins_cluster_41 -            3.8e-11   44.5   0.0   3.7e-09   37.9   0.0   2.0   1   1   1   2   2   2   1 # 61618 # 62487 # 1 # ID=2105_60;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.640
k141_10257_1         -          pazy_proteins_cluster_41 -            4.6e-11   44.2   0.2   2.6e-05   25.3   0.0   2.1   2   0   0   2   2   2   2 # 3 # 695 # 1 # ID=2577_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632
k141_3173_27         -          pazy_proteins_cluster_41 -            4.8e-11   44.1   7.0   6.9e-10   40.3   7.0   2.0   1   1   0   1   1   1   1 # 22477 # 23646 # -1 # ID=1717_27;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.737
k141_3502_2          -          pazy_proteins_cluster_41 -              5e-11   44.0   0.1     6e-11   43.8   0.1   1.2   1   0   0   1   1   1   1 # 1738 # 2433 # 1 # ID=3749_2;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.693
k141_6451_19         -          pazy_proteins_cluster_41 -            6.1e-11   43.8   0.7   1.3e-10   42.7   0.7   1.4   1   0   0   1   1   1   1 # 20426 # 21202 # 1 # ID=4709_19;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.710
k141_7611_3          -          pazy_proteins_cluster_41 -            6.5e-11   43.7   0.6   7.2e-10   40.2   0.6   2.0   1   1   0   1   1   1   1 # 3010 # 3702 # -1 # ID=3936_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.716
k141_4749_1          -          pazy_proteins_cluster_41 -            7.7e-11   43.4   0.4   1.9e-06   29.0   0.1   2.1   2   0   0   2   2   2   2 # 130 # 708 # -1 # ID=2740_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.623
k141_8549_22         -          pazy_proteins_cluster_41 -            9.7e-11   43.1   0.1   4.1e-09   37.8   0.0   2.1   2   0   0   2   2   2   1 # 25169 # 26071 # 1 # ID=972_22;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.646
k141_3285_2          -          pazy_proteins_cluster_41 -              1e-10   43.0   0.5   2.7e-09   38.4   0.5   2.1   1   1   0   1   1   1   1 # 314 # 1024 # 1 # ID=2299_2;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.714
k141_10809_65        -          pazy_proteins_cluster_41 -            1.2e-10   42.8   1.6   0.00021   22.3   0.0   2.0   2   0   0   2   2   2   2 # 76440 # 77297 # 1 # ID=5733_65;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.671
k141_10772_112       -          pazy_proteins_cluster_41 -            1.4e-10   42.6   0.2   7.6e-09   36.9   0.1   2.0   2   0   0   2   2   2   1 # 120222 # 121202 # -1 # ID=5310_112;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.594
k141_3173_92         -          pazy_proteins_cluster_41 -            1.5e-10   42.5   7.8   4.6e-09   37.6   3.8   2.1   1   1   0   2   2   2   1 # 86288 # 87118 # -1 # ID=1717_92;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.705
k141_9423_32         -          pazy_proteins_cluster_41 -            1.8e-10   42.3   0.1   7.6e-10   40.2   0.1   1.8   1   1   0   1   1   1   1 # 44338 # 45177 # -1 # ID=6297_32;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.701
k141_6280_1          -          pazy_proteins_cluster_41 -            1.9e-10   42.2   0.5   0.00036   21.5   0.1   2.1   2   0   0   2   2   2   2 # 2 # 655 # 1 # ID=3169_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.726
k141_10567_47        -          pazy_proteins_cluster_41 -            2.2e-10   41.9   0.3   1.7e-08   35.7   0.3   2.1   1   1   0   1   1   1   1 # 60140 # 60919 # 1 # ID=3898_47;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.638
k141_10579_8         -          pazy_proteins_cluster_41 -              4e-10   41.1   1.8   4.5e-09   37.6   1.8   2.1   1   1   0   1   1   1   1 # 6099 # 6872 # -1 # ID=3954_8;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.704
k141_1535_257        -          pazy_proteins_cluster_41 -            4.7e-10   40.9   0.1   0.00019   22.4   0.0   2.1   2   0   0   2   2   2   2 # 262974 # 263816 # -1 # ID=880_257;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.587
k141_9339_2          -          pazy_proteins_cluster_41 -            4.9e-10   40.8   0.4   3.1e-09   38.2   0.4   1.9   1   1   0   1   1   1   1 # 219 # 989 # 1 # ID=5719_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.703
k141_1544_122        -          pazy_proteins_cluster_41 -            7.1e-10   40.3   2.4   1.4e-09   39.3   2.4   1.4   1   0   0   1   1   1   1 # 112602 # 113639 # -1 # ID=981_122;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.740
k141_7294_72         -          pazy_proteins_cluster_41 -            8.1e-10   40.1   0.0     7e-09   37.0   0.0   2.0   1   1   0   1   1   1   1 # 86732 # 87691 # -1 # ID=1718_72;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.542
k141_11201_652       -          pazy_proteins_cluster_41 -            1.2e-09   39.5   1.9   2.6e-08   35.2   1.9   2.0   1   1   0   1   1   1   1 # 722935 # 723789 # -1 # ID=7827_652;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.706
k141_1596_38         -          pazy_proteins_cluster_41 -            2.1e-09   38.7   0.2   1.2e-05   26.3   0.0   2.1   2   0   0   2   2   2   2 # 39596 # 40396 # 1 # ID=1385_38;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.685
k141_5301_4          -          pazy_proteins_cluster_41 -            2.2e-09   38.7   0.1   8.9e-06   26.8   0.0   2.3   2   1   0   2   2   2   2 # 2024 # 3001 # 1 # ID=5314_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.649
k141_7585_151        -          pazy_proteins_cluster_41 -            2.6e-09   38.4   0.2   2.7e-08   35.1   0.0   2.0   2   0   0   2   2   2   1 # 161961 # 162896 # -1 # ID=3832_151;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.704
k141_10567_136       -          pazy_proteins_cluster_41 -            3.5e-09   38.0   0.0   5.6e-08   34.0   0.0   2.1   1   1   0   1   1   1   1 # 168751 # 169752 # 1 # ID=3898_136;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.647
k141_1544_97         -          pazy_proteins_cluster_41 -            3.9e-09   37.8   1.3   5.1e-08   34.2   1.3   2.0   1   1   0   1   1   1   1 # 85183 # 86004 # -1 # ID=981_97;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.748
k141_6457_3          -          pazy_proteins_cluster_41 -            4.5e-09   37.6   0.4   0.00043   21.3   0.0   2.2   1   1   0   2   2   2   2 # 4357 # 5028 # 1 # ID=4739_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.668
k141_5841_287        -          pazy_proteins_cluster_41 -            4.5e-09   37.6   0.2    0.0027   18.6   0.1   2.1   2   0   0   2   2   2   2 # 266786 # 267535 # 1 # ID=882_287;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.573
k141_3206_3          -          pazy_proteins_cluster_41 -              5e-09   37.5   0.1     1e-08   36.5   0.1   1.4   1   1   0   1   1   1   1 # 2778 # 3569 # 1 # ID=1899_3;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.653
k141_2547_2          -          pazy_proteins_cluster_41 -            5.3e-09   37.4   0.0   1.7e-08   35.7   0.1   1.7   2   0   0   2   2   2   1 # 432 # 1346 # 1 # ID=6687_2;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.689
k141_10381_7         -          pazy_proteins_cluster_41 -            5.5e-09   37.3   0.5   9.6e-06   26.7   0.2   2.2   2   0   0   2   2   2   2 # 4192 # 5190 # -1 # ID=3217_7;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.678
k141_10929_20        -          pazy_proteins_cluster_41 -            5.6e-09   37.3   0.2   2.8e-05   25.2   0.1   2.1   2   0   0   2   2   2   2 # 20065 # 20886 # 1 # ID=6863_20;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.720
k141_3307_155        -          pazy_proteins_cluster_41 -            5.6e-09   37.3   0.0   5.8e-06   27.4   0.0   2.1   2   0   0   2   2   2   1 # 185606 # 186475 # 1 # ID=2895_155;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.607
k141_4812_20         -          pazy_proteins_cluster_41 -            6.7e-09   37.1   0.6   1.4e-08   36.0   0.2   1.6   2   0   0   2   2   1   1 # 21240 # 21983 # 1 # ID=3248_20;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.745
k141_2272_47         -          pazy_proteins_cluster_41 -            6.7e-09   37.1   2.9   1.9e-08   35.6   2.8   1.6   1   1   0   1   1   1   1 # 40768 # 41826 # 1 # ID=5292_47;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.680
k141_7734_3          -          pazy_proteins_cluster_41 -            6.8e-09   37.0   0.8    0.0021   19.0   0.2   2.0   2   0   0   2   2   2   2 # 2087 # 2908 # -1 # ID=4544_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.680
k141_9339_4          -          pazy_proteins_cluster_41 -            6.9e-09   37.0   0.3    0.0049   17.8   0.2   2.1   1   1   1   2   2   2   2 # 1643 # 2446 # 1 # ID=5719_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.715
k141_7170_239        -          pazy_proteins_cluster_41 -            8.4e-09   36.7   1.5   3.9e-05   24.7   1.3   2.0   2   0   0   2   2   2   2 # 261200 # 262021 # 1 # ID=878_239;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.703
k141_5186_32         -          pazy_proteins_cluster_41 -            9.7e-09   36.5   0.1   2.3e-05   25.5   0.1   2.0   2   0   0   2   2   2   2 # 34463 # 35326 # 1 # ID=4933_32;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.662
k141_10702_3         -          pazy_proteins_cluster_41 -            1.1e-08   36.4   0.1    0.0036   18.2   0.0   2.4   2   1   1   3   3   2   2 # 1386 # 2072 # -1 # ID=4748_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.680
k141_5841_24         -          pazy_proteins_cluster_41 -            1.5e-08   35.9   1.4   5.5e-07   30.8   1.4   2.3   1   1   0   1   1   1   1 # 21393 # 22340 # -1 # ID=882_24;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.718
k141_8061_576        -          pazy_proteins_cluster_41 -            1.9e-08   35.5   0.0   0.00043   21.3   0.0   2.1   2   0   0   2   2   2   2 # 629343 # 630296 # -1 # ID=7096_576;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.599
k141_9110_1          -          pazy_proteins_cluster_41 -            2.3e-08   35.3   0.1   2.6e-08   35.1   0.1   1.0   1   0   0   1   1   1   1 # 1 # 366 # 1 # ID=4604_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.686
k141_122_38          -          pazy_proteins_cluster_41 -            2.5e-08   35.2   0.0   9.7e-07   30.0   0.0   2.2   2   0   0   2   2   2   1 # 38860 # 39858 # 1 # ID=591_38;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.641
k141_8061_1077       -          pazy_proteins_cluster_41 -            2.9e-08   35.0   0.0   6.2e-08   33.9   0.0   1.5   1   0   0   1   1   1   1 # 1179127 # 1179966 # -1 # ID=7096_1077;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.579
k141_10567_90        -          pazy_proteins_cluster_41 -            2.9e-08   35.0   0.0   1.6e-07   32.6   0.0   1.8   1   1   0   1   1   1   1 # 121025 # 121885 # 1 # ID=3898_90;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.619
k141_1272_413        -          pazy_proteins_cluster_41 -            3.4e-08   34.7   0.3   0.00031   21.7   0.1   2.1   2   0   0   2   2   2   2 # 389353 # 390168 # 1 # ID=6607_413;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.708
k141_4045_39         -          pazy_proteins_cluster_41 -            3.5e-08   34.7   0.0   5.9e-05   24.1   0.0   2.1   2   0   0   2   2   2   2 # 45991 # 46821 # -1 # ID=6318_39;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.620
k141_10978_41        -          pazy_proteins_cluster_41 -            3.6e-08   34.7   0.3   0.00015   22.8   0.0   2.1   2   0   0   2   2   2   2 # 43141 # 43941 # 1 # ID=7003_41;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.714
k141_7835_56         -          pazy_proteins_cluster_41 -            4.2e-08   34.4   0.5   8.4e-07   30.2   0.5   2.4   1   1   0   1   1   1   1 # 58050 # 59045 # -1 # ID=5145_56;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.673
k141_2863_36         -          pazy_proteins_cluster_41 -            5.5e-08   34.1   5.6   9.8e-06   26.7   3.7   2.3   2   1   0   2   2   2   1 # 38364 # 39374 # -1 # ID=274_36;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.705
k141_11105_8         -          pazy_proteins_cluster_41 -            7.7e-08   33.6   0.5   1.9e-06   29.0   0.5   2.0   1   1   0   1   1   1   1 # 6841 # 7629 # 1 # ID=7247_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.706
k141_992_19          -          pazy_proteins_cluster_41 -            1.1e-07   33.0   0.1   1.6e-07   32.5   0.1   1.3   1   0   0   1   1   1   1 # 19473 # 20327 # 1 # ID=5295_19;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.681
k141_4045_20         -          pazy_proteins_cluster_41 -            1.2e-07   32.9   0.4    0.0046   17.9   0.0   2.1   2   0   0   2   2   2   2 # 23722 # 24846 # 1 # ID=6318_20;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.604
k141_4045_45         -          pazy_proteins_cluster_41 -            1.3e-07   32.9   0.1   3.3e-06   28.2   0.0   2.1   2   0   0   2   2   2   1 # 52448 # 53443 # -1 # ID=6318_45;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.624
k141_10929_18        -          pazy_proteins_cluster_41 -            1.5e-07   32.6   0.6   2.6e-07   31.8   0.3   1.5   2   0   0   2   2   1   1 # 17423 # 18262 # 1 # ID=6863_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.718
k141_6295_1168       -          pazy_proteins_cluster_41 -            1.8e-07   32.4   0.0     0.022   15.7   0.0   2.2   2   0   0   2   2   2   2 # 1222797 # 1223591 # 1 # ID=3888_1168;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.545
k141_3887_2          -          pazy_proteins_cluster_41 -              2e-07   32.2   0.0     9e-07   30.1   0.0   1.8   2   0   0   2   2   2   1 # 781 # 1710 # 1 # ID=5505_2;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.692
k141_4765_39         -          pazy_proteins_cluster_41 -              2e-07   32.2   0.0   3.5e-06   28.1   0.0   2.0   2   0   0   2   2   2   1 # 36885 # 37688 # -1 # ID=2946_39;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.586
k141_7676_16         -          pazy_proteins_cluster_41 -              2e-07   32.2   0.0   4.4e-07   31.1   0.0   1.5   2   0   0   2   2   1   1 # 20071 # 20967 # 1 # ID=4245_16;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.577
